Po_num,Invoice_date,Requesting_auth,Approving_manager,Supplier,Product,Contract,Unit_price,PO_Quantity,City,Market_price,Total_cost
PO 20339,2021-01-28,Cameron Grant,Jessica Keith,Global Fresh Market,Carrot,1,42.73,57,Aurangabad,42.73,2435.61
PO 20340,2021-01-28,Elijah Collins,Katie Thompson,Fresh Food Marketplace,Cucumber,1,14.44,130,Jaipur,14.44,1877.2
PO 20341,2021-01-28,Lisa Smith,Cathy Guzman,Global Fresh Market,BeetrootPotato,1,12.88,85,Mumbai,12.88,1094.8
PO 20342,2021-01-28,Katherine Mcgee DDS,Barry Salazar,Dilocious,Banana,1,29.89,134,Surat,30.39,4005.26
PO 20343,2021-01-28,Thomas Hamilton,Dennis Williams,Food Festive,Cabbage,1,45.16,68,Ahmedabad,45.66,3070.88
PO 20344,2021-01-29,Adrian Morgan,Katie Thompson,Go4Fresh,Carrot,1,43.04,93,Surat,43.54,4002.72
PO 20345,2021-01-29,Nicholas Pittman,Jasmine Long,Future FoodBetter Bites Deli,BeetrootPotato,1,23.93,80,Mumbai,23.93,1914.4
PO 20346,2021-01-29,Jeffrey Murphy,Cathy Guzman,Go4Fresh,Onion,1,22.58,137,Lucknow,22.58,3093.46
PO 20347,2021-01-29,Katherine Mcgee DDS,Jessica Keith,Snack Paradise,BeetrootPotato,0,26.77,69,Jaipur,26.77,1847.13
PO 20348,2021-01-29,Katelyn Parsons,Katie Thompson,Rancher’s Grocery,Apple,0,58.98,97,Pune,57.48,5721.06
PO 20349,2021-01-29,Jake Cunningham,Mark Mclean,Fleet Market,Bringal,1,51.81,86,Ahmedabad,51.81,4455.66
PO 20350,2021-01-29,Katelyn Parsons,Peggy Velasquez,Fleet Market,BeetrootPotato,1,34.02,63,Mumbai,34.52,2143.26
PO 20351,2021-01-29,Heidi White,Catherine Farrell,Budget Foods,Banana,1,17.36,87,Ahmedabad,17.36,1510.32
PO 20352,2021-01-29,Thomas Hamilton,Mark Mclean,Future FoodBetter Bites Deli,Banana,1,52.21,121,Aurangabad,52.71,6317.41
PO 20353,2021-01-29,Thomas Hamilton,Jessica Vargas,Fresh Food Marketplace,Cauliflower,1,36.82,94,Chennai,36.82,3461.08
PO 20354,2021-01-29,Brittany Walker,Jeanette Estes,Food Festive,Cucumber,0,34.19,133,Ahmedabad,34.19,4547.27
PO 20355,2021-01-29,Elijah Collins,Joshua Johnson,Quick Fare Foods,Carrot,1,23.14,123,Surat,23.14,2846.22
PO 20356,2021-01-30,Caroline Walters,Jessica Vargas,Stocked Pantry,Tomato,1,55.64,81,Pune,56.14,4506.84
PO 20357,2021-01-30,Jeffrey Murphy,Cathy Guzman,Food Festive,BeetrootPotato,0,34.46,145,Mumbai,32.96,4996.7
PO 20358,2021-01-30,Kimberly Shields,Jasmine Long,Global Fresh Market,Cauliflower,1,34.87,84,Aurangabad,34.87,2929.08
PO 20359,2021-01-30,Sara Adkins,Lawrence Cohen,Fresh Food Marketplace,Carrot,0,25.25,85,Jaipur,25.75,2146.25
PO 20360,2021-01-30,Thomas Hamilton,Lawrence Cohen,Go4Fresh,Beans,1,14.61,119,Hyderabad,15.11,1738.59
PO 20361,2021-01-30,Kimberly Shields,Shelby Martinez,Global Fresh Market,Onion,1,20.88,140,Chandigarh,20.88,2923.2
PO 20362,2021-01-30,Brittany Walker,Barry Salazar,Freshmart Co-op,Pumpkin,1,45.35,84,Hyderabad,43.85,3809.4
PO 20363,2021-01-30,Lisa Smith,Jasmine Long,Global Fresh Market,Onion,1,51.3,96,Kolkatta,51.3,4924.8
PO 20364,2021-01-30,Katherine Mcgee DDS,Shelby Martinez,Go4Fresh,Apple,1,45.18,66,Lucknow,45.18,2981.88
PO 20365,2021-01-30,Jake Cunningham,Jeanette Estes,Snack Paradise,Beans,1,25.42,137,Kolkatta,25.92,3482.54
PO 20366,2021-01-30,Randall Smith,Cathy Guzman,Dilocious,Tomato,1,44.58,123,Hyderabad,45.08,5483.34
PO 20367,2021-01-31,Caroline Walters,Barry Salazar,Snack Paradise,Banana,0,53.98,106,Jaipur,52.48,5721.88
PO 20368,2021-01-31,Ralph Moreno,Jessica Vargas,Quick Fare Foods,Apple,1,54.81,99,Chennai,54.81,5426.19
PO 20369,2021-01-31,Ralph Moreno,Lawrence Cohen,Fresh Food Marketplace,Onion,1,57.52,56,Lucknow,58.02,3221.12
PO 20370,2021-01-31,Lindsay Martinez,Cathy Guzman,Dilocious,Banana,1,29.91,113,Aurangabad,28.41,3379.83
PO 20371,2021-01-31,Angela Hernandez,Lawrence Cohen,Fleet Market,Capsicum,1,55.49,141,Lucknow,55.49,7824.09
PO 20372,2021-01-31,Jay York,Jeanette Estes,Go4Fresh,Bringal,1,35.59,69,Ahmedabad,34.09,2455.71
PO 20373,2021-01-31,Adrian Morgan,Jennifer Delgado,Rancher’s Grocery,Banana,1,19.18,85,Bangalore,19.68,1630.3
PO 20374,2021-01-31,Cameron Grant,Danny Rivera,Food Festive,Bringal,1,59.3,68,Chennai,59.3,4032.4
PO 20375,2021-01-31,Jake Cunningham,Jessica Keith,Snack Paradise,Bringal,1,14.49,93,Chandigarh,14.49,1347.57
PO 20376,2021-02-01,Brittany Walker,Shelby Martinez,Market Convenience,Bringal,1,18.31,86,Bangalore,18.81,1574.66
PO 20377,2021-02-01,Randall Smith,Lawrence Cohen,Budget Foods,Bringal,0,41.24,104,Mumbai,41.74,4288.96
PO 20378,2021-02-01,Brittany Walker,Mark Mclean,Freshmart Co-op,Beans,1,10.23,100,Kolkatta,10.23,1023.0
PO 20379,2021-02-01,Angela Hernandez,Catherine Farrell,Budget Foods,Beans,1,35.91,93,Kolkatta,35.91,3339.63
PO 20380,2021-02-01,Kimberly Shields,Shelby Martinez,Snack Paradise,Pumpkin,0,20.2,75,Ahmedabad,20.7,1515.0
PO 20381,2021-02-01,Angela Hernandez,Shelby Martinez,Global Fresh Market,BeetrootPotato,1,36.82,121,Chandigarh,35.32,4455.22
PO 20382,2021-02-01,Cameron Grant,Joshua Johnson,Dilocious,Cucumber,1,20.19,57,Lucknow,20.69,1150.83
PO 20383,2021-02-01,Katelyn Parsons,Peggy Velasquez,Dollar Pantry,Beans,1,24.78,141,Kolkatta,25.28,3493.98
PO 20384,2021-02-01,Kimberly Shields,Lawrence Cohen,Budget Foods,Carrot,1,51.67,85,Aurangabad,52.17,4391.95
PO 20385,2021-02-02,Patrick Wolf,Jennifer Delgado,Go4Fresh,BeetrootPotato,1,55.74,105,Aurangabad,55.74,5852.7
PO 20386,2021-02-02,Pamela Smith,Joshua Johnson,Rancher’s Grocery,Carrot,1,34.58,126,Nagpur,33.08,4357.08
PO 20387,2021-02-02,Heidi White,Jennifer Delgado,Fleet Market,Beans,1,14.13,87,Bangalore,15.13,1229.31
PO 20388,2021-02-02,Kimberly Shields,Dennis Williams,Future FoodBetter Bites Deli,Cucumber,0,30.45,140,Surat,31.45,4263.0
PO 20389,2021-02-02,Thomas Hamilton,Jennifer Delgado,Food Festive,Onion,1,12.44,120,Surat,12.94,1492.8
PO 20390,2021-02-02,Patrick Wolf,Jessica Keith,Food to Fly,Pumpkin,1,22.59,79,Hyderabad,22.59,1784.61
PO 20391,2021-02-02,Lindsay Martinez,Joshua Johnson,Jamboree Marketplace,Cauliflower,0,44.36,149,Ahmedabad,44.36,6609.64
PO 20392,2021-02-02,Cameron Grant,Dennis Williams,Market Convenience,Apple,1,45.14,115,Jaipur,45.64,5191.1
PO 20393,2021-02-02,Pamela Smith,Catherine Farrell,Dilocious,Apple,1,18.28,76,Surat,18.78,1389.28
PO 20394,2021-02-02,Sara Adkins,Jasmine Long,Fleet Market,Banana,1,55.64,130,Kolkatta,55.64,7233.2
PO 20395,2021-02-02,Patrick Wolf,Dennis Williams,Fleet Market,Cauliflower,1,27.52,69,NashikDelhi,28.02,1898.88
PO 20396,2021-02-02,Sara Adkins,Mark Mclean,Snack Paradise,Apple,1,31.27,148,Surat,29.77,4627.96
PO 20397,2021-02-03,Angela Hernandez,Jasmine Long,Quick Fare Foods,Cucumber,1,24.78,139,Lucknow,23.28,3444.42
PO 20398,2021-02-03,Randall Smith,Jeanette Estes,Food to Fly,Cauliflower,1,32.62,100,NashikDelhi,32.62,3262.0
PO 20399,2021-02-03,Katherine Mcgee DDS,Shelby Martinez,Jamboree Marketplace,Bringal,0,19.59,68,Ahmedabad,20.09,1332.12
PO 20400,2021-02-03,Katherine Mcgee DDS,Dennis Williams,Go4Fresh,Bringal,1,42.54,58,Bangalore,42.54,2467.32
PO 20401,2021-02-03,Heidi White,Lawrence Cohen,Quick Fare Foods,Pumpkin,1,38.25,138,Surat,38.25,5278.5
PO 20402,2021-02-03,Cameron Grant,Mark Mclean,Food to Fly,Apple,0,58.45,74,Hyderabad,58.45,4325.3
PO 20403,2021-02-03,Patricia Williams,Katie Thompson,Snack Paradise,Bringal,0,29.0,73,Surat,29.0,2117.0
PO 20404,2021-02-03,Caroline Walters,Jennifer Delgado,Budget Foods,Bringal,0,56.23,132,NashikDelhi,56.23,7422.36
PO 20405,2021-02-03,Katelyn Parsons,Katie Thompson,Future FoodBetter Bites Deli,Cucumber,1,40.22,74,NashikDelhi,40.72,2976.28
PO 20406,2021-02-03,Jeffrey Murphy,Jessica Keith,Global Fresh Market,Apple,1,28.82,140,Nagpur,29.32,4034.8
PO 20407,2021-02-03,Brittany Walker,Dennis Williams,Rancher’s Grocery,Cabbage,0,53.06,81,Chennai,53.06,4297.86
PO 20408,2021-02-03,Katherine Mcgee DDS,Peggy Velasquez,Stocked Pantry,Cabbage,1,27.81,146,Mumbai,28.31,4060.26
PO 20409,2021-02-04,Cameron Grant,Jennifer Delgado,Food to Fly,Pumpkin,1,22.05,102,Bangalore,22.05,2249.1
PO 20410,2021-02-04,Caroline Walters,Catherine Farrell,Budget Foods,Bringal,1,12.26,121,Bangalore,12.26,1483.46
PO 20411,2021-02-04,Kimberly Shields,Shelby Martinez,Budget Foods,BeetrootPotato,1,26.84,150,Pune,27.34,4026.0
PO 20412,2021-02-04,Angela Hernandez,Jessica Keith,Jamboree Marketplace,Cabbage,1,22.77,56,Chennai,22.77,1275.12
PO 20413,2021-02-04,Caroline Walters,Danny Rivera,Jamboree Marketplace,Beans,1,55.72,102,Chandigarh,55.72,5683.44
PO 20414,2021-02-04,Ralph Moreno,Jennifer Delgado,Food Festive,Apple,1,43.84,78,Kolkatta,43.84,3419.52
PO 20415,2021-02-04,Elijah Collins,Peggy Velasquez,Go4Fresh,Capsicum,1,20.24,131,Mumbai,20.24,2651.44
PO 20416,2021-02-04,Ralph Moreno,Jasmine Long,Fresh Food Marketplace,Cucumber,0,56.67,85,Ahmedabad,57.17,4816.95
PO 20417,2021-02-04,Janet Le,Cathy Guzman,Jamboree Marketplace,Carrot,0,55.52,54,Hyderabad,56.02,2998.08
PO 20418,2021-02-04,Angela Hernandez,Danny Rivera,Fresh Food Marketplace,BeetrootPotato,1,15.87,103,Pune,15.87,1634.61
PO 20419,2021-02-05,Jay York,Cathy Guzman,Freshmart Co-op,Apple,1,56.22,96,Nagpur,56.72,5397.12
PO 20420,2021-02-05,Pamela Smith,Katie Thompson,Stocked Pantry,Cauliflower,1,14.35,105,Mumbai,15.35,1506.75
PO 20421,2021-02-05,Jeffrey Murphy,Katie Thompson,Dollar Pantry,Cauliflower,1,54.17,57,Kolkatta,54.67,3087.69
PO 20422,2021-02-05,Heidi White,Mark Mclean,Budget Foods,Onion,0,26.35,84,Chandigarh,24.85,2213.4
PO 20423,2021-02-05,Angela Hernandez,Barry Salazar,Future FoodBetter Bites Deli,Apple,0,57.09,54,NashikDelhi,57.59,3082.86
PO 20424,2021-02-05,Lindsay Martinez,Mark Mclean,Rancher’s Grocery,Cabbage,1,45.56,56,Jaipur,44.06,2551.36
PO 20425,2021-02-05,Brianna Lynn,Mark Mclean,Dollar Pantry,Cauliflower,1,23.6,91,Ahmedabad,24.1,2147.6
PO 20426,2021-02-05,Brittany Walker,Mark Mclean,Go4Fresh,Beans,1,51.02,136,Chandigarh,49.52,6938.72
PO 20427,2021-02-05,Nicholas Pittman,Katie Thompson,Dilocious,Onion,1,11.25,75,Nagpur,11.25,843.75
PO 20428,2021-02-06,Lisa Smith,Cathy Guzman,Jamboree Marketplace,BeetrootPotato,1,49.69,93,Lucknow,50.19,4621.17
PO 20429,2021-02-06,Katherine Mcgee DDS,Peggy Velasquez,Future FoodBetter Bites Deli,Cauliflower,1,24.54,116,NashikDelhi,23.04,2846.64
PO 20430,2021-02-06,Jay York,Danny Rivera,Stocked Pantry,Carrot,0,32.47,70,Chandigarh,32.97,2272.9
PO 20431,2021-02-06,Heidi White,Jennifer Delgado,Freshmart Co-op,Cucumber,1,37.47,99,Pune,37.47,3709.53
PO 20432,2021-02-06,Jeffrey Murphy,Barry Salazar,Budget Foods,Onion,1,28.82,56,Aurangabad,28.82,1613.92
PO 20433,2021-02-06,Heidi White,Jennifer Delgado,Food to Fly,Cabbage,1,50.01,81,Nagpur,50.51,4050.81
PO 20434,2021-02-06,Patrick Wolf,Mark Mclean,Fleet Market,Banana,1,26.38,90,NashikDelhi,26.88,2374.2
PO 20435,2021-02-07,Brianna Lynn,Joshua Johnson,Stocked Pantry,BeetrootPotato,1,36.88,120,Aurangabad,36.88,4425.6
PO 20436,2021-02-07,Brianna Lynn,Barry Salazar,Fresh Food Marketplace,Cabbage,1,31.41,52,Chennai,31.41,1633.32
PO 20437,2021-02-07,Kimberly Shields,Jeanette Estes,Freshmart Co-op,Tomato,0,38.66,135,Pune,38.66,5219.1
PO 20438,2021-02-07,Katherine Mcgee DDS,Joshua Johnson,Stocked Pantry,Capsicum,1,25.43,74,Mumbai,25.93,1881.82
PO 20439,2021-02-07,Patricia Williams,Danny Rivera,Jamboree Marketplace,Cauliflower,1,21.75,67,Kolkatta,22.25,1457.25
PO 20440,2021-02-07,Ralph Moreno,Barry Salazar,Snack Paradise,Apple,1,54.84,86,NashikDelhi,54.84,4716.24
PO 20441,2021-02-07,Nicole Bell,Joshua Johnson,Dilocious,Carrot,1,17.63,69,Nagpur,16.13,1216.47
PO 20442,2021-02-07,Nicholas Pittman,Dennis Williams,Food Festive,Apple,0,27.13,129,Chandigarh,27.63,3499.77
PO 20443,2021-02-08,Nicole Bell,Barry Salazar,Jamboree Marketplace,Capsicum,1,20.99,94,Bangalore,20.99,1973.06
PO 20444,2021-02-08,Sara Adkins,Cathy Guzman,Budget Foods,Pumpkin,1,19.08,149,Nagpur,19.08,2842.92
PO 20445,2021-02-08,Jeffrey Murphy,Joshua Johnson,Food to Fly,Banana,1,10.01,138,Chennai,10.51,1381.38
PO 20446,2021-02-08,Elijah Collins,Mark Mclean,Food to Fly,Banana,1,13.89,101,Pune,14.39,1402.89
PO 20447,2021-02-08,Jay York,Jessica Vargas,Jamboree Marketplace,BeetrootPotato,1,51.7,87,Mumbai,52.2,4497.9
PO 20448,2021-02-08,Nicholas Pittman,Cathy Guzman,Quick Fare Foods,Cabbage,1,12.54,127,Jaipur,13.04,1592.58
PO 20449,2021-02-08,Jeffrey Murphy,Jasmine Long,Food Festive,Cabbage,0,20.19,80,Hyderabad,18.69,1615.2
PO 20450,2021-02-08,Kimberly Shields,Danny Rivera,Budget Foods,Cabbage,1,34.79,72,Nagpur,35.29,2504.88
PO 20451,2021-02-08,Cameron Grant,Jennifer Delgado,Food to Fly,Onion,0,17.73,74,NashikDelhi,17.73,1312.02
PO 20452,2021-02-08,Katelyn Parsons,Mark Mclean,Stocked Pantry,Apple,0,30.98,114,Ahmedabad,29.48,3531.72
PO 20453,2021-02-08,Brianna Lynn,Danny Rivera,Dollar Pantry,Cucumber,1,48.83,74,Lucknow,48.83,3613.42
PO 20454,2021-02-08,Jeffrey Murphy,Katie Thompson,Dollar Pantry,Banana,1,12.27,136,Mumbai,12.77,1668.72
PO 20455,2021-02-08,Randall Smith,Mark Mclean,Budget Foods,Apple,0,10.81,110,NashikDelhi,11.31,1189.1
PO 20456,2021-02-08,Jeffrey Murphy,Barry Salazar,Food Festive,BeetrootPotato,1,49.48,113,Mumbai,47.98,5591.24
PO 20457,2021-02-09,Angela Hernandez,Jeanette Estes,Quick Fare Foods,Apple,1,15.78,121,Kolkatta,16.78,1909.38
PO 20458,2021-02-09,Pamela Smith,Cathy Guzman,Fresh Food Marketplace,Cabbage,1,19.38,84,Aurangabad,19.38,1627.92
PO 20459,2021-02-09,Jay York,Danny Rivera,Stocked Pantry,Tomato,1,16.93,148,Hyderabad,17.43,2505.64
PO 20460,2021-02-09,Cameron Grant,Joshua Johnson,Food to Fly,Apple,1,30.35,90,Kolkatta,30.85,2731.5
PO 20461,2021-02-09,Kimberly Shields,Jasmine Long,Fleet Market,Tomato,1,32.55,144,Bangalore,32.55,4687.2
PO 20462,2021-02-09,Randall Smith,Danny Rivera,Rancher’s Grocery,Beans,0,43.16,139,Chandigarh,43.66,5999.24
PO 20463,2021-02-09,Jay York,Jessica Keith,Quick Fare Foods,Cucumber,1,42.32,83,Pune,42.82,3512.56
PO 20464,2021-02-09,Jay York,Jeanette Estes,Dilocious,Cucumber,1,16.39,82,Lucknow,16.39,1343.98
PO 20465,2021-02-09,Brianna Lynn,Jennifer Delgado,Freshmart Co-op,Cabbage,1,37.97,132,NashikDelhi,38.47,5012.04
PO 20466,2021-02-09,Brianna Lynn,Jennifer Delgado,Rancher’s Grocery,Apple,1,52.02,144,Lucknow,52.52,7490.88
PO 20467,2021-02-09,Caroline Walters,Cathy Guzman,Market Convenience,Cauliflower,1,28.47,50,Lucknow,28.47,1423.5
PO 20468,2021-02-09,Lindsay Martinez,Joshua Johnson,Jamboree Marketplace,Capsicum,0,26.91,99,Nagpur,26.91,2664.09
PO 20469,2021-02-09,Kimberly Shields,Joshua Johnson,Food to Fly,Cucumber,0,31.67,99,Chennai,32.17,3135.33
PO 20470,2021-02-09,Caroline Walters,Danny Rivera,Future FoodBetter Bites Deli,Bringal,1,50.46,91,Bangalore,50.96,4591.86
PO 20471,2021-02-09,Nicholas Pittman,Peggy Velasquez,Dollar Pantry,Onion,0,12.92,60,Aurangabad,13.42,775.2
PO 20472,2021-02-09,Jeffrey Murphy,Catherine Farrell,Fresh Food Marketplace,Capsicum,1,23.59,143,Kolkatta,24.09,3373.37
PO 20473,2021-02-09,Heidi White,Joshua Johnson,Global Fresh Market,Banana,1,14.92,87,Kolkatta,14.92,1298.04
PO 20474,2021-02-09,Brianna Lynn,Jessica Vargas,Go4Fresh,Cauliflower,0,49.07,126,NashikDelhi,49.07,6182.82
PO 20475,2021-02-09,Randall Smith,Peggy Velasquez,Rancher’s Grocery,Cabbage,1,54.98,147,Ahmedabad,55.48,8082.06
PO 20476,2021-02-09,Pamela Smith,Catherine Farrell,Global Fresh Market,Banana,1,38.43,113,Surat,38.43,4342.59
PO 20477,2021-02-09,Kimberly Shields,Katie Thompson,Budget Foods,Onion,1,33.02,132,Bangalore,33.52,4358.64
PO 20478,2021-02-09,Pamela Smith,Jessica Keith,Quick Fare Foods,Pumpkin,1,20.78,87,Mumbai,21.28,1807.86
PO 20479,2021-02-10,Cameron Grant,Lawrence Cohen,Jamboree Marketplace,Beans,1,22.88,95,Hyderabad,22.88,2173.6
PO 20480,2021-02-10,Janet Le,Joshua Johnson,Freshmart Co-op,Cabbage,1,19.1,74,Pune,19.6,1413.4
PO 20481,2021-02-10,Nicholas Pittman,Jessica Vargas,Jamboree Marketplace,Onion,0,38.62,127,NashikDelhi,39.12,4904.74
PO 20482,2021-02-10,Patrick Wolf,Jasmine Long,Budget Foods,Carrot,1,40.0,104,Surat,40.5,4160.0
PO 20483,2021-02-10,Caroline Walters,Jennifer Delgado,Food Festive,Pumpkin,1,39.16,58,Kolkatta,39.16,2271.28
PO 20484,2021-02-10,Sara Adkins,Barry Salazar,Future FoodBetter Bites Deli,Bringal,1,11.25,125,Chandigarh,11.75,1406.25
PO 20485,2021-02-10,Sara Adkins,Mark Mclean,Food to Fly,Cabbage,1,38.55,146,Ahmedabad,39.05,5628.3
PO 20486,2021-02-10,Adrian Morgan,Peggy Velasquez,Stocked Pantry,Apple,1,48.87,51,Jaipur,48.87,2492.37
PO 20487,2021-02-10,Ralph Moreno,Catherine Farrell,Snack Paradise,BeetrootPotato,1,27.65,69,Chandigarh,28.15,1907.85
PO 20488,2021-02-10,Brittany Walker,Jessica Vargas,Freshmart Co-op,Beans,0,48.89,77,Pune,49.39,3764.53
PO 20489,2021-02-10,Jeffrey Murphy,Cathy Guzman,Dilocious,Capsicum,1,49.42,146,NashikDelhi,49.42,7215.32
PO 20490,2021-02-10,Sara Adkins,Mark Mclean,Stocked Pantry,Cucumber,1,28.07,53,Pune,28.57,1487.71
PO 20491,2021-02-10,Jay York,Cathy Guzman,Quick Fare Foods,Capsicum,1,49.4,141,Bangalore,49.4,6965.4
PO 20492,2021-02-10,Caroline Walters,Mark Mclean,Future FoodBetter Bites Deli,BeetrootPotato,1,22.44,148,Chennai,22.94,3321.12
PO 20493,2021-02-10,Nicole Bell,Lawrence Cohen,Food to Fly,Tomato,1,51.66,126,Kolkatta,52.16,6509.16
PO 20494,2021-02-11,Janet Le,Danny Rivera,Food Festive,Cucumber,0,36.4,133,Surat,36.4,4841.2
PO 20495,2021-02-11,Brittany Walker,Katie Thompson,Dollar Pantry,Cabbage,1,39.85,120,NashikDelhi,40.35,4782.0
PO 20496,2021-02-11,Elijah Collins,Peggy Velasquez,Quick Fare Foods,Cauliflower,1,24.54,95,NashikDelhi,24.54,2331.3
PO 20497,2021-02-11,Kimberly Shields,Peggy Velasquez,Go4Fresh,Beans,1,41.59,117,Chandigarh,41.59,4866.03
PO 20498,2021-02-11,Thomas Hamilton,Shelby Martinez,Freshmart Co-op,Cucumber,0,11.03,139,Bangalore,9.53,1533.17
PO 20499,2021-02-11,Jay York,Jessica Keith,Fresh Food Marketplace,Tomato,1,32.28,88,Nagpur,30.78,2840.64
PO 20500,2021-02-11,Jeffrey Murphy,Peggy Velasquez,Budget Foods,Cauliflower,0,23.02,118,NashikDelhi,23.02,2716.36
PO 20501,2021-02-11,Adrian Morgan,Danny Rivera,Budget Foods,Cabbage,1,50.8,121,Surat,51.3,6146.8
PO 20502,2021-02-11,Janet Le,Shelby Martinez,Food to Fly,Beans,1,29.65,113,Pune,30.15,3350.45
PO 20503,2021-02-11,Brianna Lynn,Barry Salazar,Snack Paradise,Banana,1,36.85,72,Ahmedabad,35.35,2653.2
PO 20504,2021-02-11,Angela Hernandez,Jennifer Delgado,Stocked Pantry,Capsicum,0,50.71,139,Chennai,49.21,7048.69
PO 20505,2021-02-11,Nicholas Pittman,Jennifer Delgado,Stocked Pantry,Beans,1,58.38,66,Lucknow,58.38,3853.08
PO 20506,2021-02-11,Pamela Smith,Mark Mclean,Budget Foods,Capsicum,0,25.48,98,Lucknow,25.98,2497.04
PO 20507,2021-02-11,Lisa Smith,Jasmine Long,Dilocious,BeetrootPotato,1,52.42,142,NashikDelhi,52.92,7443.64
PO 20508,2021-02-11,Randall Smith,Catherine Farrell,Food to Fly,Onion,0,14.57,107,Nagpur,14.57,1558.99
PO 20509,2021-02-11,Thomas Hamilton,Dennis Williams,Dollar Pantry,Pumpkin,1,12.0,75,Ahmedabad,12.0,900.0
PO 20510,2021-02-11,Angela Hernandez,Mark Mclean,Fresh Food Marketplace,Onion,1,34.3,71,Aurangabad,34.8,2435.3
PO 20511,2021-02-11,Pamela Smith,Catherine Farrell,Quick Fare Foods,Cucumber,1,32.81,91,Mumbai,33.31,2985.71
PO 20512,2021-02-11,Angela Hernandez,Joshua Johnson,Food Festive,Tomato,1,50.07,94,Hyderabad,50.07,4706.58
PO 20513,2021-02-11,Jeffrey Murphy,Catherine Farrell,Quick Fare Foods,Carrot,1,49.78,147,Aurangabad,49.78,7317.66
PO 20514,2021-02-11,Linda Taylor,Shelby Martinez,Go4Fresh,Cucumber,1,41.57,116,Lucknow,40.07,4822.12
PO 20515,2021-02-12,Ralph Moreno,Catherine Farrell,Freshmart Co-op,Cucumber,1,41.05,117,Ahmedabad,41.05,4802.85
PO 20516,2021-02-12,Heidi White,Danny Rivera,Snack Paradise,Cauliflower,1,11.45,129,Aurangabad,11.45,1477.05
PO 20517,2021-02-12,Pamela Smith,Barry Salazar,Dollar Pantry,Banana,1,36.44,137,Mumbai,36.44,4992.28
PO 20518,2021-02-12,Cameron Grant,Jessica Keith,Dollar Pantry,Beans,1,53.32,73,Bangalore,53.32,3892.36
PO 20519,2021-02-12,Jay York,Danny Rivera,Rancher’s Grocery,Apple,0,13.06,62,Pune,13.06,809.72
PO 20520,2021-02-12,Thomas Hamilton,Cathy Guzman,Freshmart Co-op,Tomato,1,16.58,108,Chandigarh,17.08,1790.64
PO 20521,2021-02-12,Ralph Moreno,Jessica Keith,Global Fresh Market,Banana,1,40.85,58,Aurangabad,40.85,2369.3
PO 20522,2021-02-13,Elijah Collins,Dennis Williams,Quick Fare Foods,Cucumber,1,50.36,120,Pune,50.36,6043.2
PO 20523,2021-02-13,Jeffrey Murphy,Catherine Farrell,Jamboree Marketplace,Apple,1,37.89,62,Aurangabad,38.39,2349.18
PO 20524,2021-02-13,Kimberly Shields,Jessica Keith,Market Convenience,Bringal,1,26.43,63,Aurangabad,26.43,1665.09
PO 20525,2021-02-13,Lindsay Martinez,Jessica Vargas,Dilocious,Capsicum,1,40.76,97,Pune,41.26,3953.72
PO 20526,2021-02-13,Adrian Morgan,Danny Rivera,Dilocious,Capsicum,1,42.46,79,Kolkatta,40.96,3354.34
PO 20527,2021-02-13,Thomas Hamilton,Jennifer Delgado,Future FoodBetter Bites Deli,BeetrootPotato,1,17.04,132,Jaipur,17.54,2249.28
PO 20528,2021-02-13,Elijah Collins,Jasmine Long,Dilocious,Cauliflower,1,22.82,57,Chandigarh,22.82,1300.74
PO 20529,2021-02-13,Jay York,Catherine Farrell,Future FoodBetter Bites Deli,Banana,1,40.74,139,Nagpur,41.24,5662.86
PO 20530,2021-02-14,Jake Cunningham,Mark Mclean,Quick Fare Foods,Beans,1,56.79,116,Aurangabad,56.79,6587.64
PO 20531,2021-02-14,Kimberly Shields,Cathy Guzman,Fleet Market,Cauliflower,1,53.14,108,Lucknow,53.14,5739.12
PO 20532,2021-02-14,Lisa Smith,Shelby Martinez,Future FoodBetter Bites Deli,Bringal,1,32.78,95,Chandigarh,32.78,3114.1
PO 20533,2021-02-14,Cameron Grant,Jasmine Long,Food to Fly,Cabbage,1,31.01,126,Pune,32.010000000000005,3907.26
PO 20534,2021-02-14,Pamela Smith,Danny Rivera,Dilocious,Cabbage,0,25.73,55,Kolkatta,26.23,1415.15
PO 20535,2021-02-14,Sara Adkins,Barry Salazar,Market Convenience,Cucumber,0,53.92,114,Kolkatta,53.92,6146.88
PO 20536,2021-02-14,Brittany Walker,Jennifer Delgado,Future FoodBetter Bites Deli,Apple,0,51.45,110,Mumbai,51.45,5659.5
PO 20537,2021-02-14,Randall Smith,Jeanette Estes,Freshmart Co-op,Bringal,1,22.12,139,Lucknow,22.62,3074.68
PO 20538,2021-02-14,Ralph Moreno,Katie Thompson,Go4Fresh,Onion,0,12.0,122,NashikDelhi,12.0,1464.0
PO 20539,2021-02-14,Patrick Wolf,Katie Thompson,Dollar Pantry,Pumpkin,1,45.91,58,NashikDelhi,46.41,2662.78
PO 20540,2021-02-14,Ralph Moreno,Jessica Vargas,Dollar Pantry,Pumpkin,1,37.61,74,Chennai,37.61,2783.14
PO 20541,2021-02-14,Katherine Mcgee DDS,Jasmine Long,Go4Fresh,Beans,1,44.63,92,Chandigarh,43.13,4105.96
PO 20542,2021-02-15,Heidi White,Peggy Velasquez,Dollar Pantry,Capsicum,1,22.63,118,Hyderabad,22.63,2670.34
